id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1175738703315996672,1175738703315996672,1569152925000,2019-09-22,18:48:45,SE Asia Standard Time,1170441507385430016,jokopadmanto,PDD bukan Desainer,,"#GejayanMemanggil
Besok yang mau ikut ya ikut aja. Yang nggak mau ikut ya nggak pa pa. Jangan sampai yang ikut dan yang nggak ikut saling hina dan saling menyalahkan.",[],[],[],1,8,10,['#gejayanmemanggil'],[],https://twitter.com/JokoPadmanto/status/1175738703315996672,False,,0,,,,,,,"[{'user_id': '1170441507385430016', 'username': 'JokoPadmanto'}]",,,,
1175738683250491392,1175738683250491392,1569152920000,2019-09-22,18:48:40,SE Asia Standard Time,1139800196626276354,bukanditcdan_,𝐃𝐮𝐧𝐞,,#GejayanMemanggil  pic.twitter.com/QJeBGGhv3H,[],[],['https://pbs.twimg.com/media/EFEQGcDU4AAcOQb.jpg'],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/bukanditcdan_/status/1175738683250491392,False,,0,,,,,,,"[{'user_id': '1139800196626276354', 'username': 'bukanditcdan_'}]",,,,
1175738647380819970,1175738647380819970,1569152912000,2019-09-22,18:48:32,SE Asia Standard Time,1078555131329765376,suaraha00716821,Nata De Coco,,"Mahasiswa sebagai agen perubahan, rakyat berharap banyak pada kalian.. #GejayanMemanggil",[],[],[],0,0,1,['#gejayanmemanggil'],[],https://twitter.com/suaraha00716821/status/1175738647380819970,False,,0,,,,,,,"[{'user_id': '1078555131329765376', 'username': 'suaraha00716821'}]",,,,
1175738575452663810,1175738575452663810,1569152895000,2019-09-22,18:48:15,SE Asia Standard Time,1010881707665264641,raditya01306658,👿,,Kok ketok aneh iki agenda #GejayanMemanggil,[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/Raditya01306658/status/1175738575452663810,False,,0,,,,,,,"[{'user_id': '1010881707665264641', 'username': 'Raditya01306658'}]",,,,
1175738515830628352,1175738515830628352,1569152880000,2019-09-22,18:48:00,SE Asia Standard Time,383632526,mamduhnaufal,naufal mamduh,,Semangat ya buat yang ikut aksi #GejayanMemanggil,[],[],[],1,0,0,['#gejayanmemanggil'],[],https://twitter.com/MamduhNaufal/status/1175738515830628352,False,,0,,,,,,,"[{'user_id': '383632526', 'username': 'MamduhNaufal'}]",,,,
1175738507194597377,1175685710839312385,1569152878000,2019-09-22,18:47:58,SE Asia Standard Time,975930198985093121,milanistikarbit,sume,,"Hubungannya apa dengan #GejayanMemanggil ?
Diam2 nih akun lambe2 piaraan juga ternyata",[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/milanistikarbit/status/1175738507194597377,False,,0,,,,,,,"[{'user_id': '975930198985093121', 'username': 'milanistikarbit'}]",,,,
1175738489003855877,1175738489003855877,1569152874000,2019-09-22,18:47:54,SE Asia Standard Time,3188054862,agilsetiawanadv,Ilalang liar,,"Lanjutkan tradisi
#GejayanMemanggil  pic.twitter.com/9GisM486Ds",[],[],['https://pbs.twimg.com/media/EFEP5a8VAAAOH0o.jpg'],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/agilsetiawanadv/status/1175738489003855877,False,,0,,,,,,,"[{'user_id': '3188054862', 'username': 'agilsetiawanadv'}]",,,,
1175738480078442499,1175738480078442499,1569152872000,2019-09-22,18:47:52,SE Asia Standard Time,1173993248701870080,dvhaleska,DhaniVhaleska,,"Para anggota akan terusmenerus seperti itu hingga kiamat dtang.
#GejayanMemanggil  https://twitter.com/BukuMojok/status/1175723521126748160 …",[],['https://twitter.com/BukuMojok/status/1175723521126748160'],[],0,0,1,['#gejayanmemanggil'],[],https://twitter.com/DVhaleska/status/1175738480078442499,False,https://twitter.com/BukuMojok/status/1175723521126748160,0,,,,,,,"[{'user_id': '1173993248701870080', 'username': 'DVhaleska'}]",,,,
1175738455118110720,1175738455118110720,1569152866000,2019-09-22,18:47:46,SE Asia Standard Time,623371330,ynamier,rul,,"Aku lapar
#NasiTeriGejayanMemanggil #NasiTeriGejayan
#GejayanMemanggil 
Sampai ketemu jam 9 malam!",[],[],[],1,0,0,"['#nasiterigejayanmemanggil', '#nasiterigejayan', '#gejayanmemanggil']",[],https://twitter.com/ynamier/status/1175738455118110720,False,,0,,,,,,,"[{'user_id': '623371330', 'username': 'ynamier'}]",,,,
1175738453603966976,1175738453603966976,1569152866000,2019-09-22,18:47:46,SE Asia Standard Time,2947249423,rbrksxx,Obet,,Semoga niat baik selalu dlm karunia Tuhan & smg niat buruk selalu diredam oleh keyakinan akan perjuangan kebebasan. Doaku dlm Tri Dharma Perguruan Tinggi turut menyertai semua. Mahasiswa yg hidup akan berimbas pd rakyat. Hidup Mahasiswa! Hidup Rakyat Indonesia!  #GejayanMemanggil  pic.twitter.com/VMBZWXeD2n,[],[],"['https://pbs.twimg.com/media/EFEP3s7VAAARDjd.jpg', 'https://pbs.twimg.com/media/EFEP4RwUcAAfU8j.jpg', 'https://pbs.twimg.com/media/EFEP4eoUEAYoC6r.jpg', 'https://pbs.twimg.com/media/EFEP46ZUEAA9Hwf.jpg']",0,0,0,['#gejayanmemanggil'],[],https://twitter.com/rbrksxx/status/1175738453603966976,False,,0,,,,,,,"[{'user_id': '2947249423', 'username': 'rbrksxx'}]",,,,
1175738410394218496,1175738410394218496,1569152855000,2019-09-22,18:47:35,SE Asia Standard Time,723471506,nonyoktavianii,nong,,😮 #GejayanMemanggil,[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/nonyoktavianii/status/1175738410394218496,False,,0,,,,,,,"[{'user_id': '723471506', 'username': 'nonyoktavianii'}]",,,,
1175738349077688321,1175738349077688321,1569152841000,2019-09-22,18:47:21,SE Asia Standard Time,1165668285834072064,zuhad0,Zuhad_0811,,"#GejayanMemanggil
#GejayanMemanggil  pic.twitter.com/ymYKm1BQBa",[],[],['https://pbs.twimg.com/media/EFEPybyUUAE2wRW.jpg'],0,0,0,"['#gejayanmemanggil', '#gejayanmemanggil']",[],https://twitter.com/Zuhad0/status/1175738349077688321,False,,0,,,,,,,"[{'user_id': '1165668285834072064', 'username': 'Zuhad0'}]",,,,
1175738341989335040,1175738341989335040,1569152839000,2019-09-22,18:47:19,SE Asia Standard Time,33171919,galihpramilu,Galih Pramilu Bakti,,#GejayanMemanggil trending topics no 1 nih. Bangkit Maju Melawan!  pic.twitter.com/5nAdkasBZs,[],[],"['https://pbs.twimg.com/media/EFEPw2zVUAAjUO0.jpg', 'https://pbs.twimg.com/media/EFEPxxeUYAA7l1w.jpg']",0,1,3,['#gejayanmemanggil'],[],https://twitter.com/galihpramilu/status/1175738341989335040,False,,0,,,,,,,"[{'user_id': '33171919', 'username': 'galihpramilu'}]",,,,
1175738333097422849,1175738333097422849,1569152837000,2019-09-22,18:47:17,SE Asia Standard Time,1676001480,adit_prada,korban elit global,,Indonesia lagi CokNan banget pokoknya #gejayanmemanggil,[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/adit_prada/status/1175738333097422849,False,,0,,,,,,,"[{'user_id': '1676001480', 'username': 'adit_prada'}]",,,,
1175738332925456384,1175738332925456384,1569152837000,2019-09-22,18:47:17,SE Asia Standard Time,2981389220,dendinurcahya,DNC,,"Yang dekat merapat , yang jauh membuat, yang merasa masyarakat pasti mendekat , yang tidak merasa cari tau, 
Bukan hanya baca buku, tapi juga baca situasi!! #GejayanMemanggil  pic.twitter.com/nYTtI14roK",[],[],['https://pbs.twimg.com/media/EFEPxUqUwAEuq12.jpg'],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/DendiNurCahya/status/1175738332925456384,False,,0,,,,,,,"[{'user_id': '2981389220', 'username': 'DendiNurCahya'}]",,,,
1175738310192455681,1175738310192455681,1569152831000,2019-09-22,18:47:11,SE Asia Standard Time,333912657,cahyoontarus,Cahyo,,#GejayanMemanggil,[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/cahyoOntarus/status/1175738310192455681,False,,0,,,,,,,"[{'user_id': '333912657', 'username': 'cahyoOntarus'}]",,,,
1175738276440727554,1175732459276603392,1569152823000,2019-09-22,18:47:03,SE Asia Standard Time,54805790,andriberbudi,Andri Berbudi,,Selain mojok mana lagi kantor yg libur #GejayanMemanggil,['mojokdotco'],[],[],1,2,3,['#gejayanmemanggil'],[],https://twitter.com/andriberbudi/status/1175738276440727554,False,,0,,,,,,,"[{'user_id': '54805790', 'username': 'andriberbudi'}, {'user_id': '2388795571', 'username': 'mojokdotco'}]",,,,
1175738213542924293,1175738213542924293,1569152808000,2019-09-22,18:46:48,SE Asia Standard Time,810890720265453568,abdulbinsalam,RAIN ☔,,"Salut para pemikir kritis,tetap jga kodisi jngan mudah terprovikasi #GejayanMemanggil",[],[],[],0,0,1,['#gejayanmemanggil'],[],https://twitter.com/abdulbinsalam/status/1175738213542924293,False,,0,,,,,,,"[{'user_id': '810890720265453568', 'username': 'abdulbinsalam'}]",,,,
1175738158895353856,1175647370630979584,1569152795000,2019-09-22,18:46:35,SE Asia Standard Time,1058932243836465152,mencurigai,jeanne.,,cek di ig gejayanmemanggil,"['anakmonyet___', 'ddochimine', 'ririnrara_', 'mautingg1', 'viabukanvalen', 'matchaotic', 'collegemenfess']",[],[],0,0,0,[],[],https://twitter.com/mencurigai/status/1175738158895353856,False,,0,,,,,,,"[{'user_id': '1058932243836465152', 'username': 'mencurigai'}, {'user_id': '1119519586796183553', 'username': 'Anakmonyet___'}, {'user_id': '1022006259363602433', 'username': 'ddochimine'}, {'user_id': '2248664071', 'username': 'ririnrara_'}, {'user_id': '981142805891317761', 'username': 'mautingg1'}, {'user_id': '275948967', 'username': 'viabukanvalen'}, {'user_id': '1002738979995672576', 'username': 'matchaotic'}, {'user_id': '1046084008742801408', 'username': 'collegemenfess'}]",,,,
1175738153761533953,1175738153761533953,1569152794000,2019-09-22,18:46:34,SE Asia Standard Time,427168552,sidabudabu,spesial simbal,,"Jangan sampai kendur!! jaga semangat kawan-kawan sekalian!! mari sebarkan berita ini dan rapatkan barisan!! Buat para penguasa sulit tidur dengan suara kita!!
.
.
.
#SeninLibur #KosongkanKampus #SemuaBisaKena #DiperkosaNegara #GejayanMemanggil  pic.twitter.com/P5j26DHJku",[],[],['https://pbs.twimg.com/media/EFEPnC7VUAA0O3_.jpg'],0,1,0,"['#seninlibur', '#kosongkankampus', '#semuabisakena', '#diperkosanegara', '#gejayanmemanggil']",[],https://twitter.com/Sidabudabu/status/1175738153761533953,False,,0,,,,,,,"[{'user_id': '427168552', 'username': 'Sidabudabu'}]",,,,
1175738130030182401,1175738130030182401,1569152789000,2019-09-22,18:46:29,SE Asia Standard Time,1383954200,laluganesa23,LGAS,,"Perubahan Sosial tidak akan terjadi jika hanya di Media Sosial.
Gejayan memanggil jiwa-jiwa Merdeka di Yogyakarta !
Yogyakarta tak akan diam melihat penindasan terhadap Rakyat. Bawa semua sanak saudara dan tunjukkan Pesta Demokrasi sesungguhnya✊🏽✊🏽
#GejayanMemanggil  pic.twitter.com/vWFoeJ8Rrp",[],[],['https://pbs.twimg.com/media/EFEPlN9UwAMZ483.jpg'],0,0,4,['#gejayanmemanggil'],[],https://twitter.com/laluganesa23/status/1175738130030182401,False,,0,,,,,,,"[{'user_id': '1383954200', 'username': 'laluganesa23'}]",,,,
1175738122371391488,1175738122371391488,1569152787000,2019-09-22,18:46:27,SE Asia Standard Time,1175638653202132992,sonexsone4eva,TokiTall,,#GejayanMemanggil  pic.twitter.com/84Yydu3wsg,[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/SoneXSone4EVA/status/1175738122371391488,False,,1,,,,,,,"[{'user_id': '1175638653202132992', 'username': 'SoneXSone4EVA'}]",,,,
1175738106462404610,1175738106462404610,1569152783000,2019-09-22,18:46:23,SE Asia Standard Time,1127959278038294528,kaji_ong,Kaji pa'ong,,"Sebenarnya saya lebih setuju turun ke masyarakat daripada ke jalan. Tetapi keadaan menyatakan kita harus berjuang bersama.

#GejayanMemanggil
#UINSukaTerpanggil pic.twitter.com/hpNXZCje6R",[],[],['https://pbs.twimg.com/media/EFEPj0hU4AA077F.jpg'],0,2,2,"['#gejayanmemanggil', '#uinsukaterpanggil']",[],https://twitter.com/kaji_ong/status/1175738106462404610,False,,0,,,,,,,"[{'user_id': '1127959278038294528', 'username': 'kaji_ong'}]",,,,
1175738081430761472,1175738081430761472,1569152777000,2019-09-22,18:46:17,SE Asia Standard Time,810917708,yosefdivo,mayonaise hokben enak banget,,"Mahasiswa Jogja:

████████
████████
████████
████████
████████
████████
████████
████████
████████
████████
████████                  _______
LIBUR REBAHAN        IKUT AKSI

#GejayanMemanggil  pic.twitter.com/JXucyVCgjS",[],[],['https://pbs.twimg.com/media/EFEPi_7UUAEIf0n.jpg'],1,0,0,['#gejayanmemanggil'],[],https://twitter.com/yosefdivo/status/1175738081430761472,False,,0,,,,,,,"[{'user_id': '810917708', 'username': 'yosefdivo'}]",,,,
1175738081082691584,1175738081082691584,1569152777000,2019-09-22,18:46:17,SE Asia Standard Time,1121135464709181440,ristantouk,goblokan,,tak ganteni iki wae au #GejayanMemanggil  https://twitter.com/alimaruv/status/1175704005814579201 …,[],['https://twitter.com/alimaruv/status/1175704005814579201'],[],2,0,0,['#gejayanmemanggil'],[],https://twitter.com/ristantouk/status/1175738081082691584,False,https://twitter.com/alimaruv/status/1175704005814579201,0,,,,,,,"[{'user_id': '1121135464709181440', 'username': 'ristantouk'}]",,,,
1175738051055644677,1175738051055644677,1569152770000,2019-09-22,18:46:10,SE Asia Standard Time,461964142,jongkokloncat,.,,"#GejayanMemanggil Plis jgn jadi orang labil. 
Ga ngasih kontribusi waktu pemilu tp kritik paling keras. 

Pemimpin idolamu sek koyo piye, tekan saiki aku rong reti seko kasusmu sek iseh cetul2 tekan ngancem2 kraton kae. Blas  pic.twitter.com/ztR9WzvAVc",[],[],"['https://pbs.twimg.com/media/EFEPgE4U4AAfDnG.jpg', 'https://pbs.twimg.com/media/EFEPgxlUwAAAYwm.jpg']",0,0,0,['#gejayanmemanggil'],[],https://twitter.com/jongkokloncat/status/1175738051055644677,False,,0,,,,,,,"[{'user_id': '461964142', 'username': 'jongkokloncat'}]",,,,
1175737981367271426,1175736800641335297,1569152753000,2019-09-22,18:45:53,SE Asia Standard Time,157244595,panjipnjk,panjek,,#GejayanMemanggil  pic.twitter.com/SO7qTcoaXy,[],[],"['https://pbs.twimg.com/media/EFEPYdjUEAAHCR_.jpg', 'https://pbs.twimg.com/media/EFEPZNWVUAAPS9Q.jpg']",1,37,53,['#gejayanmemanggil'],[],https://twitter.com/panjipnjk/status/1175737981367271426,False,,0,,,,,,,"[{'user_id': '157244595', 'username': 'panjipnjk'}]",,,,
1175737909330137090,1175737909330137090,1569152736000,2019-09-22,18:45:36,SE Asia Standard Time,827301073,fadlycharisma,fdly,,#GejayanMemanggil !!!,[],[],[],0,0,1,['#gejayanmemanggil'],[],https://twitter.com/fadlycharisma/status/1175737909330137090,False,,0,,,,,,,"[{'user_id': '827301073', 'username': 'fadlycharisma'}]",,,,
1175737905169469440,1175737905169469440,1569152735000,2019-09-22,18:45:35,SE Asia Standard Time,36908362,vilantropis,BodoAmatDah,,Apakah aku ikut #GejayanMemanggil yah?😏  pic.twitter.com/ScLHSLqHE7,[],[],['https://pbs.twimg.com/media/EFEPZKKU8AQuimM.jpg'],3,0,0,['#gejayanmemanggil'],[],https://twitter.com/vilantropis/status/1175737905169469440,False,,0,,,,,,,"[{'user_id': '36908362', 'username': 'vilantropis'}]",,,,
1175737898668191744,1175737898668191744,1569152733000,2019-09-22,18:45:33,SE Asia Standard Time,379048836,kaikakur,I K A,,"Terkejut adanya #gejayanmemanggil ternyata jadi top trending Twitter, semoga segalanya diberi kelancaran  pic.twitter.com/zXnilnegy4",[],[],['https://pbs.twimg.com/media/EFEPSZDUEAEGT0y.jpg'],0,0,1,['#gejayanmemanggil'],[],https://twitter.com/kaikakur/status/1175737898668191744,False,,0,,,,,,,"[{'user_id': '379048836', 'username': 'kaikakur'}]",,,,
1175737708850737152,1175729250130808832,1569152688000,2019-09-22,18:44:48,SE Asia Standard Time,115657979,ilmanwahidan,Muhamad Ilman,,Gejayanmemanggil mal,[],[],[],1,0,0,[],[],https://twitter.com/ilmanwahidan/status/1175737708850737152,False,,0,,,,,,,"[{'user_id': '115657979', 'username': 'ilmanwahidan'}]",,,,
1175737702324396032,1175737702324396032,1569152687000,2019-09-22,18:44:47,SE Asia Standard Time,543259746,maulidaah___,buruhketik,,Selamat dan damai semuanya... #GejayanMemanggil  pic.twitter.com/fqHVpN7mEd,[],[],['https://pbs.twimg.com/media/EFEPMVRUEAEH5r7.jpg'],0,0,3,['#gejayanmemanggil'],[],https://twitter.com/maulidaah___/status/1175737702324396032,False,,0,,,,,,,"[{'user_id': '543259746', 'username': 'maulidaah___'}]",,,,
1175737670531567618,1175737670531567618,1569152679000,2019-09-22,18:44:39,SE Asia Standard Time,1174608290107420673,mahasiswatullen,#DirumahAja,,Apa yang terjadi di negeri ini. Demokrasi dikebiri undan-undang di tarik ulur. Hak rakyat kemana? #GejayanMemanggil #jogjabergerak pic.twitter.com/4GZxu9ayXd,[],[],['https://pbs.twimg.com/media/EFEPKyKUwAIYshu.jpg'],0,3,3,"['#gejayanmemanggil', '#jogjabergerak']",[],https://twitter.com/mahasiswatullen/status/1175737670531567618,False,,0,,,,,,,"[{'user_id': '1174608290107420673', 'username': 'mahasiswatullen'}]",,,,
1175737670225391622,1175737670225391622,1569152679000,2019-09-22,18:44:39,SE Asia Standard Time,1153966032140169217,qqzzvvxx,Sarangsemut,,"#GejayanMemanggil 
Panggilan dari gejayan,
Sampai jumpa di Jalan
Dan kita akan memperjuangkan.  pic.twitter.com/jotsPGvlYF",[],[],['https://pbs.twimg.com/media/EFEPKpaUwAEmOr8.jpg'],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/qqzzvvxx/status/1175737670225391622,False,,0,,,,,,,"[{'user_id': '1153966032140169217', 'username': 'qqzzvvxx'}]",,,,
1175737573085331459,1175737573085331459,1569152656000,2019-09-22,18:44:16,SE Asia Standard Time,1014462956178829312,sisila11851243,Sisila,,"Silahkan bos bergabung dengan kami di  http://tokevip.org  dan  http://tokedomino.net  Untuk info lanjut silahkan hubungi CS kami online 24 jam : LINE : tokeqq dan WA: +6282139746394
#GejayanMemanggil #tokeqq #Ginting #EXplOrationinBKKDay3 #AragonGP #Ahsan #Babahoyo pic.twitter.com/TCHASwV4UT",[],"['http://tokevip.org', 'http://tokedomino.net']",['https://pbs.twimg.com/media/EFEPFclU0AIISRS.jpg'],0,0,0,"['#gejayanmemanggil', '#tokeqq', '#ginting', '#explorationinbkkday3', '#aragongp', '#ahsan', '#babahoyo']",[],https://twitter.com/Sisila11851243/status/1175737573085331459,False,,0,,,,,,,"[{'user_id': '1014462956178829312', 'username': 'Sisila11851243'}]",,,,
1175737517464674304,1175737517464674304,1569152642000,2019-09-22,18:44:02,SE Asia Standard Time,1124440583966093312,kanesha37848470,BIRTOTO2 KANESHA,,"September new member bonus birasia 22  https://prediksiindonesiaviral.home.blog/2019/09/22/september-new-member-bonus-birasia-22/ … via @wordpressdotcom
#KPKAKANlebihbaik
#indomieadalahkita
#TPPIRiau
#RezimButuhDuit
#EmangsituGKbutuhDUIT
#GejayanMemanggil",['wordpressdotcom'],['https://prediksiindonesiaviral.home.blog/2019/09/22/september-new-member-bonus-birasia-22/'],[],0,0,1,"['#kpkakanlebihbaik', '#indomieadalahkita', '#tppiriau', '#rezimbutuhduit', '#emangsitugkbutuhduit', '#gejayanmemanggil']",[],https://twitter.com/kanesha37848470/status/1175737517464674304,False,,0,,,,,,,"[{'user_id': '1124440583966093312', 'username': 'kanesha37848470'}, {'user_id': '823905', 'username': 'wordpressdotcom'}]",,,,
1175737472807948289,1175737472807948289,1569152632000,2019-09-22,18:43:52,SE Asia Standard Time,1081278998087270400,safedistancing,f,,"SEMOGA
dengan banyaknya peserta
acara demo koruptor
KEDEPANNYA
lulusan2 mahasiswa
TIDAK ADA YANG KORUPSI
DALAM BENTUK APAPUN
baik di pihak pemerintahan ataupun
perusahaan
#GejayanMemanggil
 https://twitter.com/alimvnati/status/1175704005814579201?s=19 …",[],['https://twitter.com/alimvnati/status/1175704005814579201?s=19'],[],1,0,1,['#gejayanmemanggil'],[],https://twitter.com/safedistancing/status/1175737472807948289,False,https://twitter.com/alimaruv/status/1175704005814579201,0,,,,,,,"[{'user_id': '1081278998087270400', 'username': 'safedistancing'}]",,,,
1175737400925933568,1175737400925933568,1569152615000,2019-09-22,18:43:35,SE Asia Standard Time,525342184,inglo_seraphin,sera_dewanti,,Kalau ruang kelasmu terasa gerah karena isu ini ayo turun karena #GejayanMemanggil  pic.twitter.com/uJSE7aeOYM,[],[],"['https://pbs.twimg.com/media/EFEO65wU4AAFk4L.jpg', 'https://pbs.twimg.com/media/EFEO65xU0AAKSSt.jpg']",0,0,0,['#gejayanmemanggil'],[],https://twitter.com/Inglo_Seraphin/status/1175737400925933568,False,,0,,,,,,,"[{'user_id': '525342184', 'username': 'Inglo_Seraphin'}]",,,,
1175737373935562752,1175737373935562752,1569152608000,2019-09-22,18:43:28,SE Asia Standard Time,295306701,joeyakarta,Elanto Wijoyono,,"23/09 #GejayanMemanggil 
Ketika #Jogja bergerak, memulai pembebasan #Indonesia dari para oligark.",[],[],[],1,13,13,"['#gejayanmemanggil', '#jogja', '#indonesia']",[],https://twitter.com/joeyakarta/status/1175737373935562752,False,,0,,,,,,,"[{'user_id': '295306701', 'username': 'joeyakarta'}]",,,,
1175737371863576577,1175737371863576577,1569152608000,2019-09-22,18:43:28,SE Asia Standard Time,776061212987580417,febriadyyoga_,Yogzyosh™,,Ayo dulur-dulur !1!1!1! #GejayanMemanggil  pic.twitter.com/YxhSy4ZgFQ,[],[],"['https://pbs.twimg.com/media/EFEO4IvVAAEXuYc.jpg', 'https://pbs.twimg.com/media/EFEO4U0UcAEnBkg.jpg', 'https://pbs.twimg.com/media/EFEO5arU8AAAL8j.jpg']",1,0,3,['#gejayanmemanggil'],[],https://twitter.com/febriadyyoga_/status/1175737371863576577,False,,0,,,,,,,"[{'user_id': '776061212987580417', 'username': 'febriadyyoga_'}]",,,,
1175737363609186304,1175737363609186304,1569152606000,2019-09-22,18:43:26,SE Asia Standard Time,243065492,dzikrielasykar,Dzikri Asykarullah,,"selama ini mahasiswa Jogja seringkali menumpahkan amarah kekesalan dan riuh kritik dan orasi bersahutan di ruang ruang kuasa DPRD, titik keramaian KM 0 atau simbol wilayah tugu Jogja, dan besok kita akan bertemu di episode sejarah gerakan yg terlupa, Gejayan #GejayanMemanggil  pic.twitter.com/ccNbwcM6x8",[],[],['https://pbs.twimg.com/media/EFEO5OeUUAALP4e.jpg'],1,11,18,['#gejayanmemanggil'],[],https://twitter.com/dzikrielasykar/status/1175737363609186304,False,,0,,,,,,,"[{'user_id': '243065492', 'username': 'dzikrielasykar'}]",,,,
1175737346420957184,1175736800641335297,1569152602000,2019-09-22,18:43:22,SE Asia Standard Time,157244595,panjipnjk,panjek,,#GejayanMemanggil  pic.twitter.com/74XgonS7kD,[],[],"['https://pbs.twimg.com/media/EFEO3uhVAAEkBer.jpg', 'https://pbs.twimg.com/media/EFEO4k-VUAADOcE.jpg']",3,87,81,['#gejayanmemanggil'],[],https://twitter.com/panjipnjk/status/1175737346420957184,False,,0,,,,,,,"[{'user_id': '157244595', 'username': 'panjipnjk'}]",,,,
1175737301453770752,1175737301453770752,1569152591000,2019-09-22,18:43:11,SE Asia Standard Time,189026146,dikiting,dek diki,,"Jalan gejayan sudah resmi diganti jadi jalan affandi.. 
Tapi tagar harus tetap #GejayanMemanggil agar banyak yang tertarik ikut.. 

Dan ga membayangkan kalau pake nama baru, pasti akan berpikir ulang untuk ikut karna takut..",[],[],[],1,0,0,['#gejayanmemanggil'],[],https://twitter.com/dikiting/status/1175737301453770752,False,,0,,,,,,,"[{'user_id': '189026146', 'username': 'dikiting'}]",,,,
1175737246118371328,1175737246118371328,1569152578000,2019-09-22,18:42:58,SE Asia Standard Time,108292218,rosmaksa,Rosma,,Besok Jogja bakal rame #GejayanMemanggil ya? Lancar dan damai yaa. 🖤,[],[],[],1,0,0,['#gejayanmemanggil'],[],https://twitter.com/rosmaksa/status/1175737246118371328,False,,0,,,,,,,"[{'user_id': '108292218', 'username': 'rosmaksa'}]",,,,
1175737244050526209,1175737244050526209,1569152577000,2019-09-22,18:42:57,SE Asia Standard Time,2152368265,hendraagus1708,H E N D R A,Wisata Kuliner Kampung Pringwulung,"Tidak Lahir di Kota ini 
Namun,... Mendukung sepenuhnya esok. Sampai Jumpa 👌 #GejayanMemanggil  pic.twitter.com/MLU93onDBH – di Wisata Kuliner Kampung Pringwulung",[],[],['https://pbs.twimg.com/media/EFEOysVVAAAAGi1.jpg'],0,1,0,['#gejayanmemanggil'],[],https://twitter.com/HendraAgus1708/status/1175737244050526209,False,,0,,,,,,,"[{'user_id': '2152368265', 'username': 'HendraAgus1708'}]",,,,
1175737192519307264,1175737192519307264,1569152565000,2019-09-22,18:42:45,SE Asia Standard Time,741325882912956420,egaa_saputraa,【E】,,#GejayanMemanggil almamatere dinggo meneh,[],[],[],4,0,1,['#gejayanmemanggil'],[],https://twitter.com/egaa_saputraa/status/1175737192519307264,False,,0,,,,,,,"[{'user_id': '741325882912956420', 'username': 'egaa_saputraa'}]",,,,
1175737181815492609,1175737181815492609,1569152562000,2019-09-22,18:42:42,SE Asia Standard Time,54805790,andriberbudi,Andri Berbudi,,#GejayanMemanggil  https://twitter.com/alimaruv/status/1175704005814579201 …,[],['https://twitter.com/alimaruv/status/1175704005814579201'],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/andriberbudi/status/1175737181815492609,False,https://twitter.com/alimaruv/status/1175704005814579201,0,,,,,,,"[{'user_id': '54805790', 'username': 'andriberbudi'}]",,,,
1175737154850287618,1175737154850287618,1569152556000,2019-09-22,18:42:36,SE Asia Standard Time,582577353,rsmn_vr,raf,,"Ambruk cagak nuruti kekarepane DPR. Wayahe, lawan!

#GejayanMemanggil  pic.twitter.com/KW0Y5qcoiU",[],[],['https://pbs.twimg.com/media/EFEOtbJVUAAYIGg.jpg'],0,2,4,['#gejayanmemanggil'],[],https://twitter.com/rsmn_vr/status/1175737154850287618,False,,0,,,,,,,"[{'user_id': '582577353', 'username': 'rsmn_vr'}]",,,,
1175737124076675074,1175736126897709056,1569152549000,2019-09-22,18:42:29,SE Asia Standard Time,1072670182068314112,pootrex,sembat,,#GejayanMemanggil,[],[],[],0,0,0,['#gejayanmemanggil'],[],https://twitter.com/pootrex/status/1175737124076675074,False,,0,,,,,,,"[{'user_id': '1072670182068314112', 'username': 'pootrex'}]",,,,
1175737120083697665,1175736800641335297,1569152548000,2019-09-22,18:42:28,SE Asia Standard Time,157244595,panjipnjk,panjek,,#GejayanMemanggil  pic.twitter.com/1UmtrYXoUd,[],[],"['https://pbs.twimg.com/media/EFEOo-3VUAs6yJp.jpg', 'https://pbs.twimg.com/media/EFEOpwJUwAA-8m9.jpg', 'https://pbs.twimg.com/media/EFEOqr1UwAE1dt-.jpg', 'https://pbs.twimg.com/media/EFEOq05VUAAs7Lk.jpg']",2,93,105,['#gejayanmemanggil'],[],https://twitter.com/panjipnjk/status/1175737120083697665,False,,0,,,,,,,"[{'user_id': '157244595', 'username': 'panjipnjk'}]",,,,
